route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
373,1,62724,OTOGAR,18:15,1,,912,0,0
373,1,62725,OTOGAR,18:22,1,,912,0,0
373,1,62726,OTOGAR,18:30,1,,912,0,0
373,1,62727,OTOGAR,18:37,1,,912,0,0
373,1,62728,OTOGAR,18:45,1,,912,0,0
373,1,62729,OTOGAR,18:52,1,,912,0,0
373,1,62730,OTOGAR,19:00,1,,912,0,0
373,1,62731,OTOGAR,19:07,1,,912,0,0
373,1,62732,OTOGAR,19:15,1,,912,0,0
373,1,62733,OTOGAR,19:22,1,,912,0,0
373,1,62734,OTOGAR,19:30,1,,912,0,0
373,1,62735,OTOGAR,19:37,1,,912,0,0
373,1,62736,OTOGAR,19:45,1,,912,0,0
373,1,62737,OTOGAR,19:52,1,,912,0,0
373,1,62738,OTOGAR,20:00,1,,912,0,0
373,1,62739,OTOGAR,20:07,1,,912,0,0
373,1,62740,OTOGAR,20:15,1,,912,0,0
373,1,62741,OTOGAR,20:22,1,,912,0,0
373,1,62742,OTOGAR,20:30,1,,912,0,0
373,1,62743,OTOGAR,20:40,1,,912,0,0
373,1,62744,OTOGAR,20:50,1,,912,0,0
373,1,62745,OTOGAR,21:00,1,,912,0,0
373,1,62746,OTOGAR,21:10,1,,912,0,0
373,1,62747,OTOGAR,21:20,1,,912,0,0
373,1,62748,OTOGAR,21:30,1,,912,0,0
373,1,62749,OTOGAR,21:45,1,,912,0,0
373,1,62750,OTOGAR,22:00,1,,912,0,0
373,1,62751,OTOGAR,22:15,1,,912,0,0
373,1,62752,OTOGAR,22:30,1,,912,0,0
373,1,62753,OTOGAR,22:45,1,,912,0,0
373,1,62754,OTOGAR,23:00,1,,912,0,0
373,1,62755,OTOGAR,23:15,1,,912,0,0
373,1,62756,OTOGAR,23:30,1,,912,0,0
373,1,62757,OTOGAR,23:45,1,,912,0,0
373,1,62758,OTOGAR,00:00,1,,912,0,0
373,2,62759,OTOGAR,06:30,1,,912,0,0
373,2,62760,OTOGAR,06:40,1,,912,0,0
373,2,62761,OTOGAR,06:50,1,,912,0,0
373,2,62762,OTOGAR,07:00,1,,912,0,0
373,2,62763,OTOGAR,07:10,1,,912,0,0
373,2,62764,OTOGAR,07:20,1,,912,0,0
373,2,62765,OTOGAR,07:30,1,,912,0,0
373,2,62766,OTOGAR,07:40,1,,912,0,0
373,2,62767,OTOGAR,07:50,1,,912,0,0
373,2,62768,OTOGAR,08:00,1,,912,0,0
373,2,62769,OTOGAR,08:07,1,,912,0,0
373,2,62770,OTOGAR,08:15,1,,912,0,0
373,2,62771,OTOGAR,08:22,1,,912,0,0
373,2,62772,OTOGAR,08:30,1,,912,0,0
373,2,62773,OTOGAR,08:37,1,,912,0,0
373,2,62774,OTOGAR,08:45,1,,912,0,0
373,2,62775,OTOGAR,08:52,1,,912,0,0
373,2,62776,OTOGAR,09:00,1,,912,0,0
373,2,62777,OTOGAR,09:07,1,,912,0,0
373,2,62778,OTOGAR,09:15,1,,912,0,0
373,2,62779,OTOGAR,09:22,1,,912,0,0
373,2,62780,OTOGAR,09:30,1,,912,0,0
373,2,62781,OTOGAR,09:40,1,,912,0,0
373,2,62782,OTOGAR,09:50,1,,912,0,0
373,2,62783,OTOGAR,10:00,1,,912,0,0
373,2,62784,OTOGAR,10:10,1,,912,0,0
373,2,62785,OTOGAR,10:20,1,,912,0,0
373,2,62786,OTOGAR,10:30,1,,912,0,0
373,2,62787,OTOGAR,10:40,1,,912,0,0
373,2,62788,OTOGAR,10:50,1,,912,0,0
373,2,62789,OTOGAR,11:00,1,,912,0,0
373,2,62790,OTOGAR,11:10,1,,912,0,0
373,2,62791,OTOGAR,11:20,1,,912,0,0
373,2,62792,OTOGAR,11:30,1,,912,0,0
373,2,62793,OTOGAR,11:40,1,,912,0,0
373,2,62794,OTOGAR,11:50,1,,912,0,0
373,2,62795,OTOGAR,12:00,1,,912,0,0
373,2,62796,OTOGAR,12:10,1,,912,0,0
373,2,62797,OTOGAR,12:20,1,,912,0,0
373,2,62798,OTOGAR,12:30,1,,912,0,0
373,2,62799,OTOGAR,12:40,1,,912,0,0
373,2,62800,OTOGAR,12:50,1,,912,0,0
373,2,62801,OTOGAR,13:00,1,,912,0,0
373,2,62802,OTOGAR,13:10,1,,912,0,0
373,2,62803,OTOGAR,13:20,1,,912,0,0
373,2,62804,OTOGAR,13:30,1,,912,0,0
373,2,62805,OTOGAR,13:40,1,,912,0,0
373,2,62806,OTOGAR,13:50,1,,912,0,0
373,2,62807,OTOGAR,14:00,1,,912,0,0
373,2,62808,OTOGAR,14:10,1,,912,0,0
373,2,62809,OTOGAR,14:20,1,,912,0,0
373,2,62810,OTOGAR,14:30,1,,912,0,0
373,2,62811,OTOGAR,14:40,1,,912,0,0
373,2,62812,OTOGAR,14:50,1,,912,0,0
373,2,62813,OTOGAR,15:00,1,,912,0,0
373,2,62814,OTOGAR,15:10,1,,912,0,0
373,2,62815,OTOGAR,15:20,1,,912,0,0
373,2,62816,OTOGAR,15:30,1,,912,0,0
373,2,62817,OTOGAR,15:40,1,,912,0,0
373,2,62818,OTOGAR,15:50,1,,912,0,0
373,2,62819,OTOGAR,16:00,1,,912,0,0
373,2,62820,OTOGAR,16:10,1,,912,0,0
373,2,62821,OTOGAR,16:20,1,,912,0,0
373,2,62822,OTOGAR,16:30,1,,912,0,0
373,2,62823,OTOGAR,16:37,1,,912,0,0
373,2,62824,OTOGAR,16:45,1,,912,0,0
373,2,62825,OTOGAR,16:52,1,,912,0,0
373,2,62826,OTOGAR,17:00,1,,912,0,0
373,2,62827,OTOGAR,17:07,1,,912,0,0
373,2,62828,OTOGAR,17:15,1,,912,0,0
373,2,62829,OTOGAR,17:22,1,,912,0,0
373,2,62830,OTOGAR,17:30,1,,912,0,0
373,2,62831,OTOGAR,17:37,1,,912,0,0
373,2,62832,OTOGAR,17:45,1,,912,0,0
373,2,62833,OTOGAR,17:52,1,,912,0,0
373,2,62834,OTOGAR,18:00,1,,912,0,0
373,2,62835,OTOGAR,18:07,1,,912,0,0
373,2,62836,OTOGAR,18:15,1,,912,0,0
373,2,62837,OTOGAR,18:22,1,,912,0,0
373,2,62838,OTOGAR,18:30,1,,912,0,0
373,2,62839,OTOGAR,18:37,1,,912,0,0
373,2,62840,OTOGAR,18:45,1,,912,0,0
373,2,62841,OTOGAR,18:52,1,,912,0,0
373,2,62842,OTOGAR,19:00,1,,912,0,0
373,2,62843,OTOGAR,19:07,1,,912,0,0
373,2,62844,OTOGAR,19:15,1,,912,0,0
373,2,62845,OTOGAR,19:22,1,,912,0,0
373,2,62846,OTOGAR,19:30,1,,912,0,0
373,2,62847,OTOGAR,19:40,1,,912,0,0
373,2,62848,OTOGAR,19:50,1,,912,0,0
373,2,62849,OTOGAR,20:00,1,,912,0,0
373,2,62850,OTOGAR,20:10,1,,912,0,0
373,2,62851,OTOGAR,20:20,1,,912,0,0
373,2,62852,OTOGAR,20:30,1,,912,0,0
373,2,62853,OTOGAR,20:40,1,,912,0,0
373,2,62854,OTOGAR,20:50,1,,912,0,0
373,2,62855,OTOGAR,21:00,1,,912,0,0
373,2,62856,OTOGAR,21:10,1,,912,0,0
373,2,62857,OTOGAR,21:20,1,,912,0,0
373,2,62858,OTOGAR,21:30,1,,912,0,0
373,2,62859,OTOGAR,21:40,1,,912,0,0
373,2,62860,OTOGAR,21:50,1,,912,0,0
373,2,62861,OTOGAR,22:00,1,,912,0,0
373,2,62862,OTOGAR,22:15,1,,912,0,0
373,2,62863,OTOGAR,22:30,1,,912,0,0
373,2,62864,OTOGAR,22:45,1,,912,0,0
373,2,62865,OTOGAR,23:00,1,,912,0,0
373,2,62866,OTOGAR,23:15,1,,912,0,0
373,2,62867,OTOGAR,23:30,1,,912,0,0
373,2,62868,OTOGAR,23:45,1,,912,0,0
373,2,62869,OTOGAR,00:00,1,,912,0,0
